,Year,Commodity,State,Yield_lb_per_acre,Acres_Harvested,Price_in_CWT,HUMIDITY_%,PH_soil_type,Population,prop_topic_RO,prop_topic_GE,prop_topic_WE
1735,2018,WHEAT,WISCONSIN,4260.0,200000,8.616666667,72,5.980598579,5809.319,0.11505588428665352,0.3057199211045365,0.57922419460881
1736,2017,WHEAT,WISCONSIN,4080.0,170000,6.483333333,68,6.389783283,5793.147,0.045871559633027525,0.21406727828746178,0.7400611620795107
1737,2017,WHEAT,WISCONSIN,4080.0,170000,6.483333333,68,6.389783283,5793.147,0.03951081843838194,0.1632173095014111,0.797271872060207
1738,2016,WHEAT,WISCONSIN,4740.0,250000,5.9,71,5.693287415,5775.17,0.06601248884924175,0.24531668153434433,0.6886708296164139
1739,2016,WHEAT,WISCONSIN,4740.0,250000,5.9,71,5.693287415,5775.17,0.043478260869565216,0.21237458193979933,0.7441471571906354
1740,2015,WHEAT,WISCONSIN,4440.0,210000,7.85,70,6.00299607,5762.927,0.041598694942903754,0.2463295269168026,0.7120717781402937
1741,2015,WHEAT,WISCONSIN,4440.0,210000,7.85,70,6.00299607,5762.927,0.0313588850174216,0.21080139372822299,0.7578397212543554
1742,2014,WHEAT,WISCONSIN,3900.0,250000,10.66666667,75,6.372959542,5753.199,0.02433371958285052,0.2421784472769409,0.7334878331402086
1743,2014,WHEAT,WISCONSIN,3900.0,250000,10.66666667,75,6.372959542,5753.199,0.006259780907668232,0.1674491392801252,0.8262910798122066
1744,2013,WHEAT,WISCONSIN,3480.0,265000,11.85,75,5.510924849,5738.012,0.017673048600883652,0.20765832106038293,0.7746686303387335
1745,2013,WHEAT,WISCONSIN,3480.0,265000,11.85,75,5.510924849,5738.012,0.006160164271047228,0.12525667351129363,0.8685831622176592
1746,2018,OATS,WYOMING,1824.0,9000,11.25,56,5.69945282,579.054,0.053605615826419914,0.29036375239310785,0.6560306317804723
1747,2018,OATS,WYOMING,1824.0,9000,11.25,56,5.69945282,579.054,0.1157495256166983,0.31309297912713474,0.571157495256167
1748,2017,OATS,WYOMING,2720.0,5000,9.6875,53,5.778594403,579.994,0.03571428571428571,0.15510204081632653,0.8091836734693878
1749,2017,OATS,WYOMING,2720.0,5000,9.6875,53,5.778594403,579.994,0.5878489326765188,0.090311986863711,0.3218390804597701
1750,2016,OATS,WYOMING,1760.0,7000,8.1875,56,6.315586313,585.243,0.04669260700389105,0.17120622568093385,0.7821011673151751
1751,2016,OATS,WYOMING,1760.0,7000,8.1875,56,6.315586313,585.243,0.5179856115107914,0.11510791366906475,0.3669064748201439
1752,2015,OATS,WYOMING,1920.0,12000,8.9375,57,5.971813006,586.389,0.01020408163265306,0.16326530612244897,0.826530612244898
1753,2015,OATS,WYOMING,1920.0,12000,8.9375,57,5.971813006,586.389,0.3364485981308411,0.2336448598130841,0.42990654205607476
1754,2014,OATS,WYOMING,1888.0,7000,9.96875,60,5.891195653,583.159,0.010273972602739725,0.17123287671232876,0.8184931506849316
1755,2014,OATS,WYOMING,1888.0,7000,9.96875,60,5.891195653,583.159,0.22522522522522523,0.3153153153153153,0.4594594594594595
1756,2013,OATS,WYOMING,1824.0,10000,12.34375,59,6.129812716,582.62,0.012738853503184714,0.1592356687898089,0.8280254777070064
1757,2013,OATS,WYOMING,1824.0,10000,12.34375,59,6.129812716,582.62,0.16666666666666666,0.2777777777777778,0.5555555555555556
1758,2019,BARLEY,WYOMING,5136.0,66000,10.20833333,54,6.400719746,580.116,0.0427807486631016,0.1657754010695187,0.7914438502673797
1759,2019,BARLEY,WYOMING,5136.0,66000,10.20833333,54,6.400719746,580.116,0.0,0.0,0.0
1760,2018,BARLEY,WYOMING,4800.0,51000,9.833333333,61,5.953966361,579.054,0.053605615826419914,0.29036375239310785,0.6560306317804723
1761,2018,BARLEY,WYOMING,4800.0,51000,9.833333333,61,5.953966361,579.054,0.1157495256166983,0.31309297912713474,0.571157495256167
1762,2017,BARLEY,WYOMING,4896.0,63000,9.791666667,56,5.609255992,579.994,0.03571428571428571,0.15510204081632653,0.8091836734693878
1763,2017,BARLEY,WYOMING,4896.0,63000,9.791666667,56,5.609255992,579.994,0.5878489326765188,0.090311986863711,0.3218390804597701
1764,2016,BARLEY,WYOMING,4608.0,82000,11.54166667,53,5.777271492,585.243,0.04669260700389105,0.17120622568093385,0.7821011673151751
1765,2016,BARLEY,WYOMING,4608.0,82000,11.54166667,53,5.777271492,585.243,0.5179856115107914,0.11510791366906475,0.3669064748201439
1766,2015,BARLEY,WYOMING,4560.0,86000,12.47916667,56,5.682395429,586.389,0.01020408163265306,0.16326530612244897,0.826530612244898
1767,2015,BARLEY,WYOMING,4560.0,86000,12.47916667,56,5.682395429,586.389,0.3364485981308411,0.2336448598130841,0.42990654205607476
1768,2014,BARLEY,WYOMING,5136.0,68000,12.45833333,57,5.863996687,583.159,0.010273972602739725,0.17123287671232876,0.8184931506849316
1769,2014,BARLEY,WYOMING,5136.0,68000,12.45833333,57,5.863996687,583.159,0.22522522522522523,0.3153153153153153,0.4594594594594595
1770,2013,BARLEY,WYOMING,4272.0,68000,13.97916667,60,6.444373116,582.62,0.012738853503184714,0.1592356687898089,0.8280254777070064
1771,2013,BARLEY,WYOMING,4272.0,68000,13.97916667,60,6.444373116,582.62,0.16666666666666666,0.2777777777777778,0.5555555555555556
1772,2019,CORN,WYOMING,6888.0,67000,6.160714286,57,6.349875906,580.116,0.0427807486631016,0.1657754010695187,0.7914438502673797
1773,2019,CORN,WYOMING,6888.0,67000,6.160714286,57,6.349875906,580.116,0.0,0.0,0.0
1774,2018,CORN,WYOMING,9184.0,70000,6.714285714,54,6.484323189,579.054,0.053605615826419914,0.29036375239310785,0.6560306317804723
1775,2018,CORN,WYOMING,9184.0,70000,6.714285714,54,6.484323189,579.054,0.1157495256166983,0.31309297912713474,0.571157495256167
1776,2017,CORN,WYOMING,8680.0,63000,7.571428571,61,5.838748311,579.994,0.03571428571428571,0.15510204081632653,0.8091836734693878
1777,2017,CORN,WYOMING,8680.0,63000,7.571428571,61,5.838748311,579.994,0.5878489326765188,0.090311986863711,0.3218390804597701
1778,2016,CORN,WYOMING,8232.0,69000,7.017857143,61,6.29099842,585.243,0.04669260700389105,0.17120622568093385,0.7821011673151751
1779,2016,CORN,WYOMING,8232.0,69000,7.017857143,61,6.29099842,585.243,0.5179856115107914,0.11510791366906475,0.3669064748201439
1780,2015,CORN,WYOMING,8904.0,59000,8.178571429,60,5.638328481,586.389,0.01020408163265306,0.16326530612244897,0.826530612244898
1781,2015,CORN,WYOMING,8904.0,59000,8.178571429,60,5.638328481,586.389,0.3364485981308411,0.2336448598130841,0.42990654205607476
1782,2014,CORN,WYOMING,7728.0,60000,7.767857143,59,6.415555956,583.159,0.010273972602739725,0.17123287671232876,0.8184931506849316
1783,2014,CORN,WYOMING,7728.0,60000,7.767857143,59,6.415555956,583.159,0.22522522522522523,0.3153153153153153,0.4594594594594595
1784,2013,CORN,WYOMING,7112.0,67000,9.25,56,6.323722572,582.62,0.012738853503184714,0.1592356687898089,0.8280254777070064
1785,2013,CORN,WYOMING,7112.0,67000,9.25,56,6.323722572,582.62,0.16666666666666666,0.2777777777777778,0.5555555555555556
1786,2019,WHEAT,WYOMING,2580.0,110000,8.25,60,5.908724337,580.116,0.0427807486631016,0.1657754010695187,0.7914438502673797
1787,2019,WHEAT,WYOMING,2580.0,110000,8.25,60,5.908724337,580.116,0.0,0.0,0.0
1788,2018,WHEAT,WYOMING,2040.0,115000,10.0,59,6.361141107,579.054,0.053605615826419914,0.29036375239310785,0.6560306317804723
1789,2018,WHEAT,WYOMING,2040.0,115000,10.0,59,6.361141107,579.054,0.1157495256166983,0.31309297912713474,0.571157495256167
1790,2017,WHEAT,WYOMING,1680.0,105000,8.666666667,60,5.96537863,579.994,0.03571428571428571,0.15510204081632653,0.8091836734693878
1791,2017,WHEAT,WYOMING,1680.0,105000,8.666666667,60,5.96537863,579.994,0.5878489326765188,0.090311986863711,0.3218390804597701
1792,2016,WHEAT,WYOMING,2040.0,125000,7.166666667,57,6.476757723,585.243,0.04669260700389105,0.17120622568093385,0.7821011673151751
1793,2016,WHEAT,WYOMING,2040.0,125000,7.166666667,57,6.476757723,585.243,0.5179856115107914,0.11510791366906475,0.3669064748201439
1794,2015,WHEAT,WYOMING,1920.0,130000,8.633333333,57,6.224542938,586.389,0.01020408163265306,0.16326530612244897,0.826530612244898
1795,2015,WHEAT,WYOMING,1920.0,130000,8.633333333,57,6.224542938,586.389,0.3364485981308411,0.2336448598130841,0.42990654205607476
1796,2014,WHEAT,WYOMING,2280.0,125000,11.78333333,54,6.209928251,583.159,0.010273972602739725,0.17123287671232876,0.8184931506849316
1797,2014,WHEAT,WYOMING,2280.0,125000,11.78333333,54,6.209928251,583.159,0.22522522522522523,0.3153153153153153,0.4594594594594595
1798,2013,WHEAT,WYOMING,1440.0,120000,13.23333333,61,5.841138354,582.62,0.012738853503184714,0.1592356687898089,0.8280254777070064
1799,2013,WHEAT,WYOMING,1440.0,120000,13.23333333,61,5.841138354,582.62,0.16666666666666666,0.2777777777777778,0.5555555555555556
1800,2019,PEANUTS,ALABAMA,3350.0,156000,0.194,73,7.840207144,4907.965,0.1157495256166983,0.31309297912713474,0.571157495256167
1801,2019,PEANUTS,ALABAMA,3350.0,156000,0.194,73,7.840207144,4907.965,0.14148681055155876,0.14628297362110312,0.7122302158273381
1802,2018,PEANUTS,ALABAMA,3520.0,161000,0.208,74,6.980400905,4891.628,0.5878489326765188,0.090311986863711,0.3218390804597701
1803,2018,PEANUTS,ALABAMA,3520.0,161000,0.208,74,6.980400905,4891.628,0.11284046692607004,0.27348526959421904,0.613674263479711
1804,2017,PEANUTS,ALABAMA,3650.0,193000,0.221,75,7.628472891,4877.989,0.5179856115107914,0.11510791366906475,0.3669064748201439
1805,2017,PEANUTS,ALABAMA,3650.0,193000,0.221,75,7.628472891,4877.989,0.041970802919708027,0.13594890510948904,0.8220802919708029
1806,2016,PEANUTS,ALABAMA,3600.0,172000,0.197,75,7.073453503,4866.824,0.3364485981308411,0.2336448598130841,0.42990654205607476
1807,2016,PEANUTS,ALABAMA,3600.0,172000,0.197,75,7.073453503,4866.824,0.05128205128205128,0.20512820512820512,0.7435897435897436
1808,2015,PEANUTS,ALABAMA,3250.0,196000,0.178,70,5.70080568,4854.803,0.22522522522522523,0.3153153153153153,0.4594594594594595
1809,2015,PEANUTS,ALABAMA,3250.0,196000,0.178,70,5.70080568,4854.803,0.036312849162011177,0.17318435754189945,0.7905027932960894
1810,2014,PEANUTS,ALABAMA,3150.0,173000,0.199,70,5.718627178,4843.737,0.16666666666666666,0.2777777777777778,0.5555555555555556
1811,2014,PEANUTS,ALABAMA,3150.0,173000,0.199,70,5.718627178,4843.737,0.004310344827586207,0.11637931034482758,0.8793103448275862
1812,2013,PEANUTS,ALABAMA,3550.0,138000,0.226,72,6.685346424,4831.586,0.015748031496062992,0.11811023622047244,0.8661417322834646
1813,2019,RICE,ARKANSAS,7480.0,1125000,11.9,64,5.108681786,3020.985,0.14148681055155876,0.14628297362110312,0.7122302158273381
1814,2019,RICE,ARKANSAS,7480.0,1125000,11.9,64,5.108681786,3020.985,0.5221774193548387,0.0907258064516129,0.3870967741935484
1815,2018,RICE,ARKANSAS,7520.0,1422000,10.7,63,6.98435366,3012.161,0.11284046692607004,0.27348526959421904,0.613674263479711
1816,2018,RICE,ARKANSAS,7520.0,1422000,10.7,63,6.98435366,3012.161,0.5594132029339853,0.1432762836185819,0.29731051344743276
1817,2017,RICE,ARKANSAS,7490.0,1104000,11.1,70,6.94801983,3003.855,0.041970802919708027,0.13594890510948904,0.8220802919708029
1818,2017,RICE,ARKANSAS,7490.0,1104000,11.1,70,6.94801983,3003.855,0.27518959913326113,0.11700975081256772,0.6078006500541712
1819,2016,RICE,ARKANSAS,6920.0,1521000,9.39,69,7.042299069,2991.815,0.05128205128205128,0.20512820512820512,0.7435897435897436
1820,2016,RICE,ARKANSAS,6920.0,1521000,9.39,69,7.042299069,2991.815,0.3908450704225352,0.0880281690140845,0.5211267605633803
1821,2015,RICE,ARKANSAS,7340.0,1291000,10.9,70,6.249050656,2979.732,0.036312849162011177,0.17318435754189945,0.7905027932960894
1822,2015,RICE,ARKANSAS,7340.0,1291000,10.9,70,6.249050656,2979.732,0.32113821138211385,0.08943089430894309,0.5894308943089431
1823,2014,RICE,ARKANSAS,7560.0,1480000,12.0,64,6.970859754,2968.759,0.004310344827586207,0.11637931034482758,0.8793103448275862
1824,2014,RICE,ARKANSAS,7560.0,1480000,12.0,64,6.970859754,2968.759,0.1556420233463035,0.11673151750972763,0.7276264591439688
1825,2013,RICE,ARKANSAS,7560.0,1064000,15.2,65,5.953933276,2960.459,0.02512562814070352,0.09045226130653267,0.8844221105527639
1826,2019,PEANUTS,ARKANSAS,5200.0,33000,0.198,69,6.012632591,7291.843,0.14148681055155876,0.14628297362110312,0.7122302158273381
1827,2019,PEANUTS,ARKANSAS,5200.0,33000,0.198,69,6.012632591,7291.843,0.5221774193548387,0.0907258064516129,0.3870967741935484
1828,2018,PEANUTS,ARKANSAS,4900.0,23000,0.19,72,6.254028451,7164.228,0.11284046692607004,0.27348526959421904,0.613674263479711
1829,2018,PEANUTS,ARKANSAS,4900.0,23000,0.19,72,6.254028451,7164.228,0.5594132029339853,0.1432762836185819,0.29731051344743276
1830,2017,PEANUTS,ARKANSAS,5300.0,29000,0.21,68,7.375482851,7048.088,0.041970802919708027,0.13594890510948904,0.8220802919708029
1831,2017,PEANUTS,ARKANSAS,5300.0,29000,0.21,68,7.375482851,7048.088,0.27518959913326113,0.11700975081256772,0.6078006500541712
1832,2016,PEANUTS,ARKANSAS,4800.0,23000,0.185,69,7.778915154,6944.767,0.05128205128205128,0.20512820512820512,0.7435897435897436
1833,2016,PEANUTS,ARKANSAS,4800.0,23000,0.185,69,7.778915154,6944.767,0.3908450704225352,0.0880281690140845,0.5211267605633803
1834,2019,RICE,CALIFORNIA,8460.0,501000,21.8,69,6.043304899,39437.61,0.5293923381770145,0.08652575957727873,0.38408190224570676
1835,2019,RICE,CALIFORNIA,8460.0,501000,21.8,69,6.043304899,39437.61,0.015448215839860748,0.20082680591818974,0.7837249782419495
1836,2018,RICE,CALIFORNIA,8620.0,504000,21.3,70,5.824709117,39437.463,0.6444979047027782,0.12952040974701226,0.22598168555020953
1837,2018,RICE,CALIFORNIA,8620.0,504000,21.3,70,5.824709117,39437.463,0.025293987131129354,0.37180259279216454,0.602903420076706
1838,2017,RICE,CALIFORNIA,8410.0,443000,20.3,71,6.357389366,39337.785,0.3701333333333333,0.08995555555555555,0.5399111111111111
1839,2017,RICE,CALIFORNIA,8410.0,443000,20.3,71,6.357389366,39337.785,0.014220528950516103,0.18189872856952996,0.8038807424799539
1840,2016,RICE,CALIFORNIA,8840.0,536000,14.3,76,6.364134968,39149.186,0.6045966228893058,0.10928705440900563,0.2861163227016886
1841,2016,RICE,CALIFORNIA,8840.0,536000,14.3,76,6.364134968,39149.186,0.022581629539212694,0.31156545620994813,0.6658529142508391
1842,2015,RICE,CALIFORNIA,8890.0,426000,18.4,61,5.01450727,38904.296,0.5151943462897527,0.13356890459363957,0.3512367491166078
1843,2015,RICE,CALIFORNIA,8890.0,426000,18.4,61,5.01450727,38904.296,0.01618476086561193,0.30478268776141115,0.6790325513729769
1844,2014,RICE,CALIFORNIA,8580.0,442000,21.8,67,6.149410611,38586.706,0.2718006795016987,0.1755379388448471,0.5526613816534541
1845,2014,RICE,CALIFORNIA,8580.0,442000,21.8,67,6.149410611,38586.706,0.0046829268292682925,0.2731707317073171,0.7221463414634146
1846,2013,RICE,CALIFORNIA,8480.0,562000,20.9,64,5.950660556,38253.768,0.03724207347760443,0.2825868142929039,0.6801711122294917
1847,2019,SUNFLOWER,CALIFORNIA,1397.0,50600,27.0,67,5.583370042,39437.61,0.5293923381770145,0.08652575957727873,0.38408190224570676
1848,2019,SUNFLOWER,CALIFORNIA,1397.0,50600,27.0,67,5.583370042,39437.61,0.015448215839860748,0.20082680591818974,0.7837249782419495
1849,2018,SUNFLOWER,CALIFORNIA,1297.0,59000,25.0,69,6.430010215,39437.463,0.6444979047027782,0.12952040974701226,0.22598168555020953
1850,2018,SUNFLOWER,CALIFORNIA,1297.0,59000,25.0,69,6.430010215,39437.463,0.025293987131129354,0.37180259279216454,0.602903420076706
1851,2017,SUNFLOWER,CALIFORNIA,954.0,53800,21.1,71,5.534878156,39337.785,0.3701333333333333,0.08995555555555555,0.5399111111111111
1852,2017,SUNFLOWER,CALIFORNIA,954.0,53800,21.1,71,5.534878156,39337.785,0.014220528950516103,0.18189872856952996,0.8038807424799539
1853,2016,SUNFLOWER,CALIFORNIA,1345.0,46000,23.0,71,6.903985986,39149.186,0.6045966228893058,0.10928705440900563,0.2861163227016886
1854,2016,SUNFLOWER,CALIFORNIA,1345.0,46000,23.0,71,6.903985986,39149.186,0.022581629539212694,0.31156545620994813,0.6658529142508391
1855,2015,SUNFLOWER,CALIFORNIA,1300.0,34400,25.4,67,6.271478838,38904.296,0.5151943462897527,0.13356890459363957,0.3512367491166078
1856,2015,SUNFLOWER,CALIFORNIA,1300.0,34400,25.4,67,6.271478838,38904.296,0.01618476086561193,0.30478268776141115,0.6790325513729769
1857,2014,SUNFLOWER,CALIFORNIA,1304.0,47500,25.2,68,7.224285503,38586.706,0.2718006795016987,0.1755379388448471,0.5526613816534541
1858,2014,SUNFLOWER,CALIFORNIA,1304.0,47500,25.2,68,7.224285503,38586.706,0.0046829268292682925,0.2731707317073171,0.7221463414634146
1859,2013,SUNFLOWER,CALIFORNIA,1296.0,58000,27.1,67,6.13428721,38253.768,0.03724207347760443,0.2825868142929039,0.6801711122294917
1860,2019,SUNFLOWER,COLORADO,1074.0,54000,18.9,51,7.730367824,5758.486,0.015448215839860748,0.20082680591818974,0.7837249782419495
1861,2019,SUNFLOWER,COLORADO,1074.0,54000,18.9,51,7.730367824,5758.486,0.0846774193548387,0.2399193548387097,0.6754032258064516
1862,2018,SUNFLOWER,COLORADO,1106.0,54000,17.3,48,5.286203711,5697.155,0.025293987131129354,0.37180259279216454,0.602903420076706
1863,2018,SUNFLOWER,COLORADO,1106.0,54000,17.3,48,5.286203711,5697.155,0.09375741751720865,0.3567529076667458,0.5494896748160456
1864,2017,SUNFLOWER,COLORADO,1026.0,84000,16.3,46,6.766240045,5617.421,0.014220528950516103,0.18189872856952996,0.8038807424799539
1865,2017,SUNFLOWER,COLORADO,1026.0,84000,16.3,46,6.766240045,5617.421,0.040594059405940595,0.2462046204620462,0.7132013201320132
1866,2016,SUNFLOWER,COLORADO,1293.0,70000,15.3,57,7.382762603,5543.844,0.022581629539212694,0.31156545620994813,0.6658529142508391
1867,2016,SUNFLOWER,COLORADO,1293.0,70000,15.3,57,7.382762603,5543.844,0.06614349775784753,0.2713004484304933,0.6625560538116592
1868,2015,SUNFLOWER,COLORADO,1235.0,69000,22.2,52,5.658169482,5454.328,0.01618476086561193,0.30478268776141115,0.6790325513729769
1869,2015,SUNFLOWER,COLORADO,1235.0,69000,22.2,52,5.658169482,5454.328,0.04734411085450346,0.28868360277136257,0.663972286374134
1870,2014,SUNFLOWER,COLORADO,1528.0,43000,26.1,47,5.543360238,5352.637,0.0046829268292682925,0.2731707317073171,0.7221463414634146
1871,2014,SUNFLOWER,COLORADO,1528.0,43000,26.1,47,5.543360238,5352.637,0.014285714285714285,0.18888888888888888,0.7968253968253968
1872,2013,SUNFLOWER,COLORADO,860.0,53000,25.6,52,6.215109715,5270.774,0.024305555555555556,0.23958333333333334,0.7361111111111112
1873,2019,PEANUTS,FLORIDA,3800.0,155000,0.201,76,6.501697816,21492.056,0.862015503875969,0.03875968992248062,0.09922480620155039
1874,2019,PEANUTS,FLORIDA,3800.0,155000,0.201,76,6.501697816,21492.056,0.05747126436781609,0.17017101205494814,0.7723577235772358
1875,2018,PEANUTS,FLORIDA,3960.0,143000,0.207,74,7.592490617,21254.926,0.9328629949931725,0.027309968138370506,0.03982703686845699
1876,2018,PEANUTS,FLORIDA,3960.0,143000,0.207,74,7.592490617,21254.926,0.08498727735368956,0.31915667030170847,0.5958560523446019
1877,2017,PEANUTS,FLORIDA,3450.0,185000,0.229,73,5.875345751,20977.089,0.8402154398563735,0.019748653500897665,0.1400359066427289
1878,2017,PEANUTS,FLORIDA,3450.0,185000,0.229,73,5.875345751,20977.089,0.022222222222222223,0.16111111111111112,0.8166666666666667
1879,2016,PEANUTS,FLORIDA,3800.0,146000,0.193,74,6.932400225,20627.237,0.8467336683417085,0.04271356783919598,0.11055276381909548
1880,2016,PEANUTS,FLORIDA,3800.0,146000,0.193,74,6.932400225,20627.237,0.06372325898953118,0.21847974510696405,0.7177969959035048
1881,2015,PEANUTS,FLORIDA,3600.0,180000,0.188,75,6.946209881,6832.81,0.7553191489361702,0.05319148936170213,0.19148936170212766
1882,2015,PEANUTS,FLORIDA,3600.0,180000,0.188,75,6.946209881,6832.81,0.039735099337748346,0.2000946073793756,0.7601702932828761
1883,2014,PEANUTS,FLORIDA,4000.0,167000,0.215,76,5.739175027,6732.873,0.5210084033613446,0.06722689075630252,0.4117647058823529
1884,2014,PEANUTS,FLORIDA,4000.0,167000,0.215,76,5.739175027,6732.873,0.014399205561072492,0.19960278053624628,0.7859980139026812
1885,2013,PEANUTS,FLORIDA,3950.0,131000,0.242,75,6.738652179,6634.69,0.03200522534291313,0.15480078380143697,0.8131939908556499
1886,2019,PEANUTS,GEORGIA,4170.0,660000,0.195,70,6.363472208,10628.02,0.05747126436781609,0.17017101205494814,0.7723577235772358
1887,2019,PEANUTS,GEORGIA,4170.0,660000,0.195,70,6.363472208,10628.02,0.05489614243323442,0.1387240356083086,0.8063798219584569
1888,2018,PEANUTS,GEORGIA,4390.0,655000,0.205,68,6.880431223,10519.389,0.08498727735368956,0.31915667030170847,0.5958560523446019
1889,2018,PEANUTS,GEORGIA,4390.0,655000,0.205,68,6.880431223,10519.389,0.06666666666666667,0.301656314699793,0.6316770186335404
1890,2017,PEANUTS,GEORGIA,4330.0,825000,0.221,71,7.300410836,10417.031,0.022222222222222223,0.16111111111111112,0.8166666666666667
1891,2017,PEANUTS,GEORGIA,4330.0,825000,0.221,71,7.300410836,10417.031,0.025079273565869125,0.11934275007206688,0.855577976362064
1892,2016,PEANUTS,GEORGIA,3900.0,706000,0.186,68,6.587918708,10308.442,0.06372325898953118,0.21847974510696405,0.7177969959035048
1893,2016,PEANUTS,GEORGIA,3900.0,706000,0.186,68,6.587918708,10308.442,0.05189620758483034,0.1996007984031936,0.7485029940119761
1894,2015,PEANUTS,GEORGIA,4330.0,777000,0.192,71,7.283736617,20219.111,0.039735099337748346,0.2000946073793756,0.7601702932828761
1895,2015,PEANUTS,GEORGIA,4330.0,777000,0.192,71,7.283736617,20219.111,0.02327935222672065,0.20040485829959515,0.7763157894736842
1896,2014,PEANUTS,GEORGIA,4135.0,589000,0.206,68,7.023936392,19853.88,0.014399205561072492,0.19960278053624628,0.7859980139026812
1897,2014,PEANUTS,GEORGIA,4135.0,589000,0.206,68,7.023936392,19853.88,0.015228426395939087,0.13401015228426397,0.8507614213197969
1898,2013,PEANUTS,GEORGIA,4430.0,426000,0.24,69,6.939083505,19551.678,0.016826923076923076,0.15865384615384615,0.8245192307692307
1899,2019,LENTILS,IDAHO,1070.0,30000,18.4,57,7.524080076,1789.06,0.08074534161490683,0.16356107660455488,0.7556935817805382
1900,2019,LENTILS,IDAHO,1070.0,30000,18.4,57,7.524080076,1789.06,0.6761061946902654,0.0920353982300885,0.23185840707964603
1901,2018,LENTILS,IDAHO,1360.0,31000,24.6,57,5.706943251,1752.074,0.08846918489065607,0.3076540755467197,0.6038767395626242
1902,2018,LENTILS,IDAHO,1360.0,31000,24.6,57,5.706943251,1752.074,0.7250098775187673,0.09363887791386803,0.18135124456736468
1903,2017,LENTILS,IDAHO,900.0,35000,28.2,58,5.758506323,1719.745,0.04456448345712356,0.15192437542201215,0.8035111411208643
1904,2017,LENTILS,IDAHO,900.0,35000,28.2,58,5.758506323,1719.745,0.3455357142857143,0.15357142857142858,0.5008928571428571
1905,2016,LENTILS,IDAHO,1550.0,37000,27.3,60,6.349606327,1684.036,0.07494145199063232,0.2224824355971897,0.702576112412178
1906,2016,LENTILS,IDAHO,1550.0,37000,27.3,60,6.349606327,1684.036,0.591304347826087,0.08405797101449275,0.32463768115942027
1907,2015,LENTILS,IDAHO,800.0,32000,37.7,59,5.999969026,1652.495,0.05585106382978723,0.1702127659574468,0.773936170212766
1908,2015,LENTILS,IDAHO,800.0,32000,37.7,59,5.999969026,1652.495,0.38545454545454544,0.14181818181818182,0.4727272727272727
1909,2014,LENTILS,IDAHO,1100.0,24000,31.0,58,5.453592032,1632.248,0.0030581039755351682,0.1559633027522936,0.8409785932721713
1910,2014,LENTILS,IDAHO,1100.0,24000,31.0,58,5.453592032,1632.248,0.30952380952380953,0.1111111111111111,0.5793650793650794
1911,2013,LENTILS,IDAHO,1300.0,30000,24.4,56,6.372576327,1612.053,0.3333333333333333,0.10344827586206896,0.5632183908045977
1912,2019,SUNFLOWER,KANSAS,1373.0,41300,18.5,62,6.462391607,2912.635,0.08789808917197452,0.15668789808917197,0.7554140127388536
1913,2019,SUNFLOWER,KANSAS,1373.0,41300,18.5,62,6.462391607,2912.635,0.22921914357682618,0.15365239294710328,0.6171284634760705
1914,2018,SUNFLOWER,KANSAS,1500.0,48500,17.6,61,7.069172227,2912.748,0.10683453237410072,0.25611510791366904,0.6370503597122302
1915,2018,SUNFLOWER,KANSAS,1500.0,48500,17.6,61,7.069172227,2912.748,0.2853519340519975,0.2339885859226379,0.4806594800253646
1916,2017,SUNFLOWER,KANSAS,1359.0,62200,17.7,67,7.473134377,2910.892,0.026717557251908396,0.12881679389312978,0.8444656488549618
1917,2017,SUNFLOWER,KANSAS,1359.0,62200,17.7,67,7.473134377,2910.892,0.09758454106280193,0.14106280193236714,0.7613526570048309
1918,2016,SUNFLOWER,KANSAS,1425.0,58000,16.5,62,6.158376967,2912.977,0.058823529411764705,0.1711229946524064,0.7700534759358288
1919,2016,SUNFLOWER,KANSAS,1425.0,58000,16.5,62,6.158376967,2912.977,0.13029315960912052,0.18241042345276873,0.6872964169381107
1920,2015,SUNFLOWER,KANSAS,1738.0,78000,20.5,61,7.549873681,2910.717,0.03076923076923077,0.12884615384615383,0.8403846153846154
1921,2015,SUNFLOWER,KANSAS,1738.0,78000,20.5,61,7.549873681,2910.717,0.09813084112149532,0.09813084112149532,0.8037383177570093
1922,2014,SUNFLOWER,KANSAS,1552.0,59000,22.2,68,6.028321558,2901.861,0.009819967266775777,0.1342062193126023,0.855973813420622
1923,2014,SUNFLOWER,KANSAS,1552.0,59000,22.2,68,6.028321558,2901.861,0.034482758620689655,0.18620689655172415,0.7793103448275862
1924,2013,SUNFLOWER,KANSAS,1262.0,65000,22.3,67,6.604993475,2894.306,0.01417004048582996,0.09109311740890688,0.8947368421052632
1925,2013,SUNFLOWER,KANSAS,1262.0,65000,22.3,67,6.604993475,2894.306,0.02476780185758514,0.11764705882352941,0.8575851393188855
1926,2019,RICE,LOUISIANA,6380.0,412000,11.8,74,5.333322606,4658.285,0.14835164835164835,0.15567765567765568,0.6959706959706959
1927,2019,RICE,LOUISIANA,6380.0,412000,11.8,74,5.333322606,4658.285,0.40408163265306124,0.10476190476190476,0.49115646258503404
1928,2018,RICE,LOUISIANA,7130.0,436000,11.2,76,5.749914421,4664.45,0.2145922746781116,0.2317596566523605,0.5536480686695279
1929,2018,RICE,LOUISIANA,7130.0,436000,11.2,76,5.749914421,4664.45,0.45977011494252873,0.1737660581473969,0.3664638269100744
